book_id,author_id,number,recall_date
35,37,5,2084-12-26
44,12,5,2046-02-09
75,35,4,2065-06-23
63,66,6,2020-05-06
90,72,8,2055-04-25
76,55,5,2078-12-27
17,61,6,2069-05-11
14,67,2,2059-07-27
95,66,3,2023-01-17
68,77,2,2095-06-09
15,93,5,2024-05-18
3,74,4,2076-11-05
6,55,4,2084-01-10
47,13,5,2004-07-30
12,48,4,2004-08-19
96,93,2,2018-06-30
7,35,6,2078-11-18
49,87,7,2005-10-06
21,82,5,2011-09-01
83,16,2,2044-11-07
22,30,4,2031-04-12
12,59,1,2021-08-02
91,10,6,2041-06-13
75,82,4,2018-08-23
22,85,9,2096-11-20
37,30,6,2057-10-06
2,46,6,2062-08-28
5,20,5,2074-10-17
95,24,4,2047-07-06
46,74,1,2071-11-24
20,61,8,2097-04-11
95,72,5,2074-03-08
16,92,5,2075-04-19
3,78,8,2064-11-02
8,53,2,2068-07-16
19,75,10,2010-10-04
42,82,3,2087-03-23
81,18,2,2012-09-12
43,19,7,2000-03-04
57,92,4,2034-07-18
68,67,3,1999-10-30
29,37,2,2081-08-01
0,37,1,2055-09-01
88,87,2,2026-12-27
34,7,7,2066-07-31
30,59,5,2047-11-29
63,18,2,2087-06-26
58,81,3,2015-03-11
41,42,6,2099-07-09
59,8,3,2053-09-16
99,9,2,2000-01-07
12,94,3,2052-06-08
90,68,6,2016-02-05
9,53,4,2059-04-21
14,18,3,2060-12-24
37,10,5,2035-03-17
32,63,5,2042-07-03
12,94,2,2035-05-25
12,25,1,2095-10-13
30,98,8,2031-01-19
91,94,4,2017-12-23
69,63,8,2033-12-14
41,37,10,2032-12-19
96,76,3,2067-12-06
4,26,7,2014-07-30
35,37,5,2071-12-27
91,52,4,2057-10-15
41,12,7,2019-04-03
54,51,6,2087-12-29
2,75,6,2088-05-23
99,79,5,2081-01-24
17,19,7,2008-08-30
50,85,4,2068-11-24
85,3,9,2036-07-30
43,15,6,2025-01-21
30,70,5,2089-07-05
48,76,5,2066-05-11
70,91,6,2070-03-01
9,22,4,2062-10-15
8,70,4,2070-01-29
76,62,8,2081-04-24
53,66,1,2080-06-18
52,92,4,2030-01-25
55,13,5,2009-12-02
83,38,5,2060-02-15
81,12,3,2055-06-15
61,68,5,2003-04-25
3,30,6,2083-05-16
7,30,7,2065-04-29
18,17,7,2095-07-11
0,17,9,2071-10-09
69,64,9,2066-08-28
24,93,7,2026-09-04
78,19,3,2079-04-16
77,82,5,2033-06-20
69,41,4,2042-01-23
84,34,11,2013-05-07
16,1,3,2000-02-26
0,27,7,2094-08-27
7,12,4,2030-12-30
37,62,5,2061-06-19
76,67,3,2059-07-12
8,92,5,2086-05-19
18,75,7,2052-08-10
91,83,4,2010-09-04
62,16,5,2000-11-16
90,71,5,2083-02-04
66,68,4,2031-11-26
1,23,3,2067-05-03
97,15,6,2030-02-07
22,75,3,2044-12-25
15,18,1,2062-10-07
16,41,7,2084-01-03
64,89,13,2045-07-14
98,98,3,2041-09-16
29,68,9,2085-02-11
38,87,4,2085-10-06
98,75,4,2005-08-14
38,73,6,2036-12-25
34,69,7,2046-05-29
87,88,3,2083-11-26
93,71,1,2008-05-23
78,16,3,2085-07-19
60,43,3,2069-03-13
26,62,8,2005-12-11
64,49,0,2042-04-20
60,77,3,2094-02-15
70,53,6,2013-05-05
17,86,8,2062-02-21
3,88,1,2069-03-16
49,46,5,2066-01-27
80,47,4,2056-03-02
84,8,4,2086-10-26
3,98,2,2037-01-10
42,90,7,2068-05-28
48,39,3,2088-12-04
69,69,2,2068-05-09
68,21,6,2071-05-12
46,87,1,2043-04-10
79,44,4,2056-07-16
92,7,4,2009-08-30
97,43,5,2026-01-08
44,42,5,2031-12-11
94,22,2,2080-02-06
9,47,4,2016-01-02
19,14,8,2076-11-08
50,69,7,2062-09-29
16,83,9,2061-01-19
12,72,5,2074-02-17
29,64,9,2068-02-23
79,27,5,2077-01-24
32,93,3,2043-01-29
87,17,7,2005-09-09
33,78,4,2098-06-21
95,25,6,2056-07-04
66,49,8,2056-04-12
92,98,3,2076-09-09
89,42,7,2008-02-06
25,1,10,2051-05-05
98,51,8,2068-12-26
98,20,4,2053-08-16
38,20,3,2010-06-09
63,0,8,2031-01-13
31,23,5,2018-05-08
65,90,8,2034-01-05
63,24,5,2034-12-15
71,70,6,2051-12-18
98,56,10,2088-03-25
28,32,5,2097-02-28
7,65,3,2049-12-06
36,84,3,2099-05-29
57,71,3,2096-12-20
37,57,9,2090-07-17
34,84,4,2034-03-09
22,57,6,2044-07-21
56,12,7,2082-02-09
61,81,6,2089-09-29
20,48,3,2075-02-03
33,72,7,2012-01-11
13,34,7,2006-09-04
36,31,6,2097-02-12
94,5,5,2018-09-18
11,61,5,2055-09-04
85,29,4,2058-11-20
44,39,7,2083-06-01
76,44,6,2069-09-08
87,21,3,2001-07-27
12,1,3,2014-03-11
26,90,6,2078-05-15
25,49,6,2087-01-08
79,27,3,2089-07-03
93,46,6,2087-08-10
61,39,5,2060-02-06
95,79,6,2013-01-24
76,75,4,2035-07-27
63,26,2,2078-08-04
17,63,7,2071-01-17
1,19,2,2009-07-10
70,45,6,2083-11-01
12,26,10,2082-03-26
14,88,10,2003-01-02
92,20,11,2088-04-06
26,47,6,2017-12-22
57,38,6,2055-10-19
19,71,6,2003-07-03
17,30,8,2002-01-12
75,45,5,2014-08-19
63,41,9,2077-12-21
98,12,4,2065-07-20
32,64,4,2029-09-03
95,7,11,2030-07-29
96,12,7,2023-06-11
49,75,2,2017-08-17
91,10,6,2065-02-27
60,40,3,2056-11-26
15,37,3,2082-10-02
12,84,9,2011-07-05
35,9,2,2084-10-04
4,32,3,2013-05-05
50,54,8,2050-06-28
21,55,5,2015-10-27
69,35,0,2019-03-31
31,33,10,2099-07-08
40,44,8,2092-12-18
3,19,1,2082-08-13
66,96,5,2099-06-15
85,62,9,2060-07-13
78,48,5,2088-03-02
39,9,3,2005-10-21
93,90,1,2072-04-20
65,3,8,2083-11-08
63,72,3,2001-02-11
60,3,8,2083-01-09
28,96,4,2018-09-04
22,52,3,2034-02-18
93,73,4,2059-03-04
57,72,3,2062-12-23
14,53,3,2031-09-07
43,4,3,2093-01-24
73,3,6,2044-09-30
8,80,4,2002-06-28
36,94,2,2071-04-20
71,68,2,2003-06-14
33,68,6,2089-11-14
51,30,6,2013-10-21
46,64,4,2081-08-25
91,73,3,2061-10-25
13,37,3,2039-10-11
49,9,4,2048-11-30
48,13,3,2074-12-29
83,48,4,2077-02-27
72,67,5,2008-11-26
95,36,3,2068-03-06
68,81,3,2038-09-10
52,81,5,2042-08-24
97,0,3,2029-12-18
0,20,3,2099-11-22
8,90,6,2028-08-11
63,88,4,2097-07-28
49,56,7,2010-08-17
65,34,3,2091-11-22
58,42,6,2066-11-21
43,73,3,2087-03-12
54,12,5,2068-08-30
40,51,7,2030-12-09
46,62,3,2090-02-25
9,98,6,2058-07-23
69,77,5,2014-07-08
4,32,9,2066-01-13
98,98,8,2026-04-20
49,38,3,2089-08-18
74,63,4,2059-01-14
44,72,6,2067-06-13
52,80,5,2026-08-16
18,80,3,2084-12-06
84,65,3,2010-06-04
52,97,6,2002-03-18
0,93,5,2046-03-23
49,31,3,2076-08-26
8,76,2,2002-09-08
20,51,7,2070-02-06
20,13,5,2028-10-19
23,13,5,2047-12-19
22,66,3,2009-03-19
2,88,3,2021-01-04
38,89,3,2063-06-09
14,54,3,2054-11-20
94,88,3,2003-08-27
61,5,6,2074-12-29
19,39,4,2069-06-05
34,46,6,2064-09-07
86,26,6,2011-02-13
74,40,6,2016-07-09
97,64,4,2077-09-29
51,30,4,2065-11-14
51,53,5,2066-04-23
36,44,4,2092-03-09
70,24,3,2091-03-21
1,87,3,2043-12-30
24,52,5,2024-11-14
22,45,5,2043-02-13
38,58,6,2012-09-23
5,97,9,2054-07-28
95,78,4,2090-08-27
58,61,4,2038-05-05
8,40,4,2082-08-06
50,38,6,2058-06-18
85,64,4,2084-07-05
37,89,8,2050-02-17
95,22,3,2006-11-26
88,43,5,2023-04-15
83,96,3,2030-09-18
43,2,7,2060-05-23
66,82,4,2031-04-03
45,14,6,2089-10-09
61,77,5,2092-03-26
92,54,6,2060-09-28
61,43,7,2010-05-02
12,33,7,2056-09-23
22,69,4,2066-02-22
76,47,6,2094-02-27
81,11,3,2092-07-05
78,66,4,2068-03-10
65,95,4,2030-03-03
0,33,4,2015-12-31
3,40,6,2068-09-17
26,80,7,2070-04-18
57,99,7,2090-12-01
74,78,0,2043-11-28
5,79,7,2017-01-25
2,12,8,2077-01-31
52,46,6,2045-06-04
41,58,6,2048-07-21
67,29,3,2016-09-23
9,73,3,2080-05-28
1,49,6,2076-07-06
74,40,5,2015-11-03
88,33,6,2066-08-17
61,84,7,2005-08-09
79,46,4,2075-08-01
91,1,1,2000-06-08
71,6,6,2062-01-29
26,13,7,2002-07-29
57,69,7,2027-09-26
77,53,7,2060-01-12
17,66,6,2077-08-26
1,61,9,2047-12-14
77,36,3,2090-11-19
43,0,4,2076-04-24
36,99,3,2070-09-22
47,98,3,2034-10-20
63,53,7,2051-09-01
52,50,4,2069-12-08
32,92,2,2015-10-28
64,61,2,2056-02-18
82,25,2,2057-02-05
75,69,3,2071-03-11
32,10,9,2017-09-28
83,51,5,2046-09-17
49,93,8,2030-07-27
82,83,3,2074-04-05
67,29,5,2073-03-06
62,25,6,2046-12-09
55,17,5,2065-10-03
24,31,3,2061-11-15
0,59,8,2046-12-28
57,20,4,2009-08-23
69,97,4,2034-10-31
37,17,2,2057-02-28
97,88,6,2067-03-01
19,70,4,2050-07-09
74,22,2,2060-11-22
18,74,3,2097-12-24
26,78,6,2093-11-27
16,31,4,2031-11-23
13,3,3,2084-09-02
79,17,1,2022-08-19
72,36,6,2069-06-28
87,14,7,2047-09-16
40,86,4,2048-05-15
96,7,4,2016-09-30
24,87,2,2043-03-22
17,43,5,2056-08-13
77,61,3,2065-01-29
12,7,3,2071-12-01
86,82,3,2021-03-08
33,35,5,2067-12-04
47,71,3,2090-07-15
69,82,7,2052-06-29
2,97,4,2041-09-10
64,31,4,2093-06-16
53,7,8,2093-05-24
41,85,2,2099-05-06
84,57,6,2080-04-18
60,26,8,2045-01-03
5,23,6,2073-11-22
86,81,6,2063-01-12
38,30,9,2037-01-14
34,13,6,2064-12-25
83,55,7,2065-03-22
25,33,8,2060-01-05
87,30,3,2092-05-06
5,93,6,2018-08-31
45,97,4,2040-11-06
56,87,5,2047-07-10
98,96,4,2038-08-08
24,23,3,2007-04-24
61,45,3,2091-05-23
26,23,5,2000-12-04
94,23,7,2021-01-27
14,47,5,2051-11-29
40,31,5,2092-03-17
57,73,2,2079-02-05
27,9,6,2044-10-10
80,71,6,2059-01-21
35,96,9,2070-04-17
86,86,4,2026-09-08
21,44,2,2062-12-24
25,98,6,2066-07-06
9,4,2,2089-04-05
74,44,2,2069-11-06
72,20,4,2059-02-09
30,55,7,2038-10-07
39,27,2,2003-06-13
37,14,5,2040-02-06
46,33,7,2091-10-15
81,20,2,2097-03-09
83,59,5,2004-02-03
63,6,6,2071-06-30
8,9,2,2097-01-17
83,48,5,2019-01-26
20,53,7,2077-07-07
24,24,4,2003-02-06
97,57,5,2012-12-29
51,90,4,2073-09-09
56,86,3,2079-05-01
59,20,5,2051-07-12
80,65,6,2079-08-30
26,69,2,2013-11-25
70,83,3,2037-10-20
32,82,3,2074-05-13
73,96,4,2066-06-28
94,74,7,2045-08-29
21,0,7,2081-12-08
27,46,4,2040-11-10
27,71,5,2059-11-20
36,0,4,2012-12-24
12,84,5,2028-03-09
89,53,4,2095-07-31
17,6,1,2007-03-29
26,55,6,2016-10-27
50,85,4,2034-05-08
70,48,6,2075-07-25
31,23,2,2053-03-16
97,18,5,2048-12-15
87,32,9,2035-08-29
57,88,2,2095-01-09
96,21,4,2080-05-05
81,26,10,2036-06-11
30,92,7,2074-07-07
67,48,6,2083-12-23
13,51,8,2083-02-24
49,93,5,2028-11-27
31,0,3,2027-11-07
60,17,6,2040-11-09
54,17,3,2016-05-05
97,2,3,2016-10-11
28,61,3,2073-05-29
49,37,6,2059-02-22
98,53,3,2084-02-18
52,69,7,2006-02-18
49,90,6,2004-12-20
88,30,6,2018-03-28
77,56,3,2093-11-15
97,74,6,2083-02-22
4,11,9,2077-11-08
10,50,6,2078-05-22
72,86,6,2005-02-14
47,80,4,2040-06-27
9,98,6,2021-06-24
60,1,4,2071-07-16
45,35,3,2046-10-15
77,37,5,2008-10-12
51,70,5,2090-11-01
39,46,7,2018-01-11
5,37,1,2082-04-16
84,17,7,2095-12-18
47,6,2,2092-08-30
13,22,5,2097-11-14
67,82,6,2028-06-28
70,98,2,2006-06-10
77,56,6,2064-10-14
87,30,4,2046-06-25
20,42,5,2085-03-10
40,42,6,2056-10-18
68,64,5,2082-05-13
4,56,6,2080-05-22
14,97,7,2081-12-30
51,82,8,2002-04-19
15,78,6,2009-09-11
87,96,3,2033-09-09
38,38,6,2071-11-15
28,93,7,2011-01-03
15,57,9,2085-10-28
41,42,1,2083-05-21
53,55,6,2029-03-15
3,80,4,2097-11-25
74,21,8,2051-08-05
53,15,6,2066-12-10
21,83,9,2049-10-07
31,48,7,2048-08-31
58,66,8,2027-07-25
84,79,4,2064-05-13
83,89,8,2034-01-07
14,85,1,2040-11-01
22,40,4,2022-07-10
92,95,10,2029-11-13
17,51,3,2042-01-31
35,80,5,2096-11-22
81,42,6,2020-06-02
24,52,3,2061-12-13
5,68,4,2019-01-15
45,12,6,2076-07-21
45,49,3,2040-12-06
46,58,5,2057-06-12
19,35,6,2058-11-05
17,21,4,2098-09-23
84,78,1,2073-02-20
9,33,6,2000-02-14
1,45,2,2062-02-10
36,92,7,2014-04-29
69,83,2,2038-07-13
40,9,10,2065-12-19
44,66,4,2061-09-09
7,79,5,2002-07-27
93,61,9,2063-06-23
84,31,9,2056-12-24
16,59,7,2079-10-18
48,61,6,2033-11-11
78,49,4,2089-12-05
71,25,3,2002-10-09
8,94,7,2088-04-12
68,8,2,2031-10-09
87,94,9,2097-03-24
0,79,2,2073-02-05
31,90,5,2062-01-24
75,6,4,2010-07-06
67,84,3,2052-09-18
97,63,4,2069-10-10
28,99,4,2083-12-10
40,72,5,2034-09-02
77,9,3,2086-10-27
10,43,7,2003-10-01
64,18,6,2024-01-23
49,83,6,2085-10-30
0,40,6,2040-09-21
20,23,5,2023-12-25
20,24,5,2052-02-26
93,66,5,2028-04-18
83,62,5,2018-09-12
56,95,6,2046-09-28
78,51,9,1999-11-23
23,2,4,2070-08-04
91,87,7,2079-11-25
79,90,5,2079-05-01
32,35,5,2067-07-24
79,45,9,2067-10-12
80,82,2,2013-10-24
57,16,3,2059-10-30
91,17,6,2074-11-15
46,14,1,2064-07-03
62,2,3,2090-03-21
94,75,4,2085-10-31
43,96,7,2021-05-08
44,30,5,2082-06-14
28,88,5,2028-06-01
34,55,4,2017-08-14
64,37,9,2053-10-08
44,36,5,2021-09-11
10,53,3,2017-02-21
60,39,8,2091-04-26
57,48,3,2037-03-23
35,74,9,2079-01-19
89,52,6,2000-11-17
0,62,4,2007-06-12
96,20,4,2007-06-20
24,43,4,2019-01-27
30,86,2,2008-02-02
41,5,4,2084-06-28
11,13,8,2074-09-30
94,4,5,2093-06-27
65,56,5,2064-04-24
93,80,3,2018-04-03
52,59,5,2019-03-22
36,70,4,2029-03-04
38,23,6,2002-12-13
69,72,7,2094-10-01
1,45,7,2066-08-14
21,44,4,2096-02-03
76,65,6,2027-07-30
77,4,2,2071-04-01
70,89,9,2098-07-18
29,11,4,2061-11-06
47,19,7,2007-01-27
28,99,6,2040-04-11
84,79,5,2044-12-22
84,50,7,2014-02-05
88,71,4,2031-11-26
84,43,3,2021-09-03
95,72,5,2068-07-01
1,35,8,2048-09-28
94,72,4,2019-09-13
1,84,5,2024-11-27
78,95,4,2047-12-21
9,84,4,2093-05-05
1,18,5,2001-08-02
22,41,2,2068-10-12
83,20,5,2072-11-02
14,45,4,2026-10-05
80,75,2,2014-09-08
4,86,9,2005-04-12
69,7,4,2088-01-14
79,16,6,2082-10-29
64,45,6,2016-11-08
35,23,4,2026-09-12
65,74,7,2001-04-08
21,3,2,2015-05-16
74,69,2,2012-02-15
84,31,9,2040-01-27
78,98,7,2052-08-17
48,48,4,2045-06-16
67,94,7,2026-08-29
87,86,5,2059-11-19
75,73,5,2085-12-11
10,29,7,2065-04-14
90,31,4,2067-07-24
42,89,2,2087-04-10
94,82,4,2064-03-31
76,25,7,2023-05-18
55,63,5,2071-11-09
5,91,2,2069-02-02
58,40,7,2017-08-28
56,79,3,2098-04-03
69,24,1,2000-12-25
26,77,6,2081-04-25
61,57,11,2059-01-20
34,55,6,2093-09-05
12,1,8,2003-04-16
1,89,2,2076-06-26
64,15,5,2008-06-08
60,22,6,2038-09-30
25,22,8,2008-12-30
73,90,3,2095-02-08
17,22,3,2036-10-04
4,12,5,2062-10-18
44,83,4,2079-07-05
40,49,7,2065-05-24
18,19,7,2055-10-09
2,33,3,2079-03-11
40,68,4,2078-09-21
93,54,9,2027-11-03
87,42,2,2019-10-08
67,48,8,2077-04-10
96,10,9,2053-09-16
4,10,5,2005-07-25
1,41,1,2077-03-12
50,85,5,2008-05-12
78,28,7,2030-03-18
79,78,8,2016-07-07
27,60,4,2024-02-25
11,19,4,2075-02-27
29,39,5,2026-07-31
63,73,6,2090-08-05
64,39,2,2096-02-15
85,99,2,2036-02-06
15,66,6,2055-10-07
74,46,4,2007-06-01
93,81,2,2052-07-02
45,39,2,2060-01-29
16,26,5,2052-04-21
51,79,5,2031-10-19
97,37,9,2062-12-07
94,60,2,2000-04-18
13,99,6,2084-12-30
52,26,8,2060-09-06
9,85,5,2016-10-30
96,11,8,2077-10-31
8,99,6,2091-06-05
18,0,6,2029-03-03
20,45,2,2036-04-17
15,77,6,2099-08-22
33,8,7,2000-02-19
76,72,3,2066-11-05
31,77,0,2013-07-10
65,4,5,2015-10-22
69,71,2,2073-04-02
21,93,3,2076-06-17
76,49,0,2005-04-18
81,9,8,2039-12-22
16,37,3,2055-09-01
19,6,5,2069-11-03
12,95,9,2039-09-18
67,21,3,2020-01-29
14,59,4,2028-06-07
37,96,8,2058-01-27
67,15,5,2087-12-26
24,21,6,2093-09-30
58,9,5,2022-10-26
96,81,7,2086-04-20
46,81,6,2099-01-30
67,37,7,2041-03-26
64,95,4,2010-05-03
39,16,7,2050-10-24
63,25,5,2050-09-20
85,5,4,2070-09-20
81,8,7,2025-05-21
79,7,4,2009-06-16
99,15,5,2034-04-25
68,38,4,2085-07-12
71,44,3,2041-10-25
0,58,2,2017-08-29
90,58,3,2091-02-14
69,72,9,2076-02-22
7,67,5,1999-11-10
39,27,9,2075-12-25
99,19,3,2014-03-19
57,23,5,2074-10-10
74,53,7,2015-12-31
16,99,5,2038-03-10
66,25,1,2043-04-09
94,65,6,2041-10-03
48,51,7,2040-02-11
90,70,4,2015-10-19
53,15,6,2046-02-27
86,71,6,2055-10-11
30,31,4,2085-09-15
26,99,2,2050-06-11
28,29,6,2015-08-04
65,62,10,2005-10-09
65,22,1,2019-10-09
44,70,7,2034-01-23
29,48,1,2042-09-03
62,55,7,2050-06-02
4,94,8,2041-07-11
27,49,4,2046-09-04
61,2,5,2073-09-20
20,25,9,2092-02-29
90,37,5,2087-02-18
96,33,2,2022-09-02
49,72,6,2070-12-12
59,1,4,2018-03-05
60,10,6,2048-05-25
96,45,4,2022-07-18
38,74,7,2068-06-02
73,58,8,2038-06-14
95,30,5,2062-10-27
49,72,3,2045-12-27
85,11,5,2034-09-13
7,50,0,2091-12-13
55,79,3,2082-12-26
91,7,3,2016-09-08
58,27,5,2099-03-27
70,53,4,2061-11-20
12,65,4,2078-09-03
86,74,3,2016-11-21
55,89,5,2094-11-05
54,84,12,2054-08-20
69,1,5,2077-06-25
25,55,2,2091-10-07
68,91,4,2033-08-06
56,43,7,2033-10-05
95,83,2,2070-03-20
43,47,6,2024-09-28
1,62,5,2005-11-25
55,90,4,2048-06-29
7,8,9,2034-04-04
77,18,8,2088-04-05
30,2,3,2038-05-16
73,63,5,2095-04-08
37,96,3,2061-01-06
94,74,12,2036-02-28
3,85,7,2015-12-07
85,34,3,2064-12-07
66,72,8,2012-02-15
28,91,3,2043-03-02
72,46,3,2083-03-18
18,80,3,2025-04-24
39,77,6,2090-02-27
13,23,3,2097-08-19
69,46,1,2094-11-09
73,22,5,2092-05-24
23,19,4,2029-10-04
11,92,4,2049-04-20
39,50,2,2011-09-28
80,82,2,2067-11-17
21,90,5,2004-06-15
68,8,2,2001-12-09
88,12,2,2038-03-20
74,32,4,2007-10-20
69,15,7,2017-08-19
15,87,4,2099-05-12
38,44,5,2043-11-01
92,25,4,2023-07-27
61,67,6,2054-06-22
62,96,7,2055-09-23
83,64,1,2055-07-23
73,22,5,2051-03-16
45,88,4,2021-04-27
42,61,5,2005-11-05
89,98,3,2098-08-05
64,5,7,2048-09-20
42,31,4,2017-12-19
55,64,5,2042-12-18
28,95,1,2076-07-22
65,9,7,2084-11-18
49,92,4,2082-11-15
80,22,7,2066-03-07
16,32,6,2040-11-03
25,9,3,2072-05-07
75,24,7,2068-06-06
85,40,4,2024-07-25
32,13,5,2022-02-10
77,17,3,2000-06-20
95,64,8,2053-12-22
19,91,8,2010-03-07
99,36,3,2067-05-24
90,67,4,2073-11-18
35,77,8,2071-11-06
48,69,5,2034-03-19
11,36,5,2092-01-01
86,61,7,2007-08-27
65,9,4,2084-03-16
66,39,7,2032-01-31
22,51,5,2059-03-09
22,85,5,2010-11-18
9,42,2,2052-08-23
9,17,5,2051-02-15
39,66,2,2025-10-27
72,86,5,2060-04-22
71,43,4,2020-04-26
76,27,8,2088-01-08
0,51,5,2015-02-22
84,47,4,2038-11-20
75,89,3,2078-11-16
40,35,4,2020-09-18
30,8,4,2079-04-06
12,34,6,2052-09-07
92,9,10,2096-02-15
41,42,5,2086-07-19
73,21,7,2066-03-03
65,76,4,2045-08-18
64,38,4,2028-01-28
49,32,6,2001-01-19
89,28,6,2097-09-16
55,79,0,2065-06-07
51,96,4,2093-08-17
13,17,5,2009-09-16
49,54,8,2084-09-30
53,39,4,2032-06-06
97,75,2,2083-06-20
64,59,8,2047-09-27
82,69,4,2003-09-30
65,7,4,2076-03-25
49,56,2,2050-03-16
34,87,3,2020-05-21
65,61,10,2053-08-13
84,72,4,2078-08-22
59,35,4,2035-04-05
37,43,7,2058-06-17
96,29,9,2080-02-01
36,99,11,2064-06-11
83,97,7,2022-08-16
4,80,6,2005-12-14
71,9,4,2033-03-28
5,49,7,2026-08-22
67,13,6,2091-01-16
57,55,7,2006-04-20
82,28,3,2029-03-17
82,79,5,2053-04-04
28,16,6,2079-09-18
60,17,10,2034-07-05
92,3,4,2033-01-04
26,46,5,2007-08-24
29,10,6,2070-01-23
70,91,2,2015-06-16
38,84,6,2008-01-18
70,95,6,2016-12-30
97,74,5,2071-09-11
29,27,1,2050-03-28
42,32,5,2073-05-13
95,87,7,2099-05-18
90,90,8,2043-11-07
57,94,5,2006-12-15
36,27,2,2016-04-19
80,45,2,2064-08-14
20,34,5,2059-10-26
29,11,6,2037-06-14
95,18,3,2083-11-15
10,64,5,2091-05-28
8,67,4,2041-07-25
6,70,3,2083-11-19
72,68,3,2086-09-17
15,5,5,2005-02-14
65,58,4,2067-03-01
16,49,5,2053-06-11
20,18,2,2008-05-27
68,26,6,2066-07-13
89,26,3,2022-06-08
58,2,6,2053-05-15
98,71,2,2074-08-31
19,5,7,2009-09-05
75,62,6,2058-09-05
5,47,5,2078-11-19
45,33,5,2037-04-15
37,61,2,2088-05-29
59,2,2,2031-08-08
66,42,4,2039-05-05
49,92,6,2085-05-05
85,83,3,2046-02-11
75,67,4,2061-08-02
13,71,6,2050-08-23
81,47,3,2064-07-21
59,68,3,2013-12-02
57,9,4,2061-01-30
45,3,8,2034-11-17
66,96,7,2061-10-21
1,35,8,2075-09-13
49,22,4,2060-12-08
80,9,6,2085-02-21
37,44,5,2078-06-21
68,85,10,2038-01-20
87,90,5,2060-08-22
45,36,5,2078-06-18
42,0,4,2007-06-29
80,39,4,2054-04-26
2,91,6,2017-06-17
94,95,4,2009-05-03
82,51,9,2012-09-21
49,81,5,2095-02-07
56,11,7,2019-05-17
42,14,3,2013-08-16
56,63,6,2040-06-18
8,90,5,2011-01-12
60,67,9,2020-05-31
84,4,7,2069-07-22
69,93,5,2041-08-07
2,29,8,2019-06-27
26,69,9,2006-01-26
75,77,12,2001-05-10
67,99,5,2073-09-25
2,10,3,2095-11-05
63,80,7,2009-09-28
72,27,8,2062-03-10
41,9,5,2043-01-15
63,33,3,2030-07-30
2,87,4,2066-12-07
46,48,5,2006-09-01
62,89,4,2021-10-27
52,11,6,2060-04-07
30,70,4,2025-06-03
5,34,3,2071-07-19
99,70,2,2006-08-15
53,1,7,2047-05-06
76,0,7,2096-07-28
33,31,6,2018-11-03
53,16,8,2009-09-24
34,68,4,2072-12-05
18,10,7,2072-10-11
24,95,7,2069-07-02
8,74,4,2086-01-12
9,93,4,2077-03-04
37,6,5,2054-04-15
31,17,4,2088-09-28
13,15,4,2064-12-08
94,75,5,2020-05-23
37,15,7,2091-03-12
69,19,5,2005-12-08
73,78,8,2037-12-18
36,16,4,2004-12-18
87,57,4,2093-06-22
41,1,5,2052-03-29
77,75,2,2090-02-06
74,58,4,2050-08-18
42,99,5,2073-09-01
25,76,7,2091-03-31
65,65,5,2022-03-05
4,0,3,2007-02-07
3,82,7,2014-10-23
14,98,3,2025-10-02
52,97,3,2074-08-26
55,56,4,2021-01-09
17,61,7,2037-06-20
63,53,4,2051-12-08
43,83,7,2019-11-26
58,3,5,2052-11-19
29,59,7,2002-06-24
85,10,4,2041-10-24
84,16,4,2015-12-15
92,48,6,2084-06-18
71,79,6,2025-08-30
11,87,3,2073-09-02
43,55,3,2052-03-26
82,52,1,2004-06-30
29,13,6,2077-04-13
20,14,4,2084-01-27
94,90,3,2056-05-11
38,74,5,2085-07-23
70,17,4,2091-04-11
9,29,6,2017-05-12
21,56,4,2053-12-13
53,93,4,2063-08-13
3,42,5,2079-06-18
69,97,9,2073-07-24
40,30,8,2084-03-30
72,28,5,2018-04-04
16,92,4,2078-03-01
2,48,6,2019-10-20
98,63,5,2031-05-06
12,12,0,2006-08-09
43,27,5,2088-12-12
5,37,5,2079-05-03
62,66,5,2067-04-23
6,1,7,2032-02-29
42,65,8,2082-07-30
88,52,11,2070-04-25
96,20,2,2069-06-02
17,79,3,2020-07-20
73,56,5,2058-02-23
66,29,3,2057-06-19
27,90,0,2054-08-23
37,67,3,2093-09-28
93,2,1,2058-01-25
65,99,1,2098-12-26
24,79,5,2024-02-01
33,24,5,2070-01-24
87,35,4,2024-03-26
65,83,6,2057-07-06
14,6,5,2029-06-14
37,33,4,2026-02-01
72,96,8,2067-05-18
47,96,3,2016-07-10
60,67,4,2004-04-04
72,91,3,2011-09-14
80,24,3,2086-11-20
84,22,9,2006-06-29
85,17,3,2050-12-31
19,30,3,2022-07-25
61,65,4,2020-11-23
99,49,9,2040-11-08
27,91,4,2078-12-15
33,85,3,2053-02-10
17,5,4,2045-06-26
73,45,7,2056-02-07
64,49,10,2093-11-26
40,29,5,2027-01-23
51,48,3,2094-12-30
97,21,6,2076-05-22
60,33,5,2043-06-02
74,48,9,2061-04-01
49,47,4,2087-01-02
55,77,3,2079-07-09
3,7,3,2052-08-11
24,12,3,2054-05-23
67,22,4,2064-09-17
76,21,7,2026-06-20
73,70,6,2023-04-17
72,90,5,2011-09-24
4,57,2,2084-02-18
85,88,5,2074-02-01
43,54,9,2014-11-16
28,92,7,2076-09-17
98,58,2,2017-07-20
54,17,4,2020-10-20
36,94,9,2097-10-21
40,66,12,2015-03-23
